x	y	z	v_x	v_y	v_z	t
0.00000	249.82112	0.00000	0.00000	-0.00515	0.00000	69.49000
0.00000	249.82107	0.00000	0.00000	-0.00515	0.00000	69.50000
0.00000	249.82102	0.00000	0.00000	-0.00515	0.00000	69.51000
0.00000	249.82096	0.00000	0.00000	-0.00515	0.00000	69.52000
0.00000	249.82091	0.00000	0.00000	-0.00515	0.00000	69.53000
0.00000	249.82086	0.00000	0.00000	-0.00515	0.00000	69.54000
0.00000	249.82081	0.00000	0.00000	-0.00515	0.00000	69.55000
0.00000	249.82076	0.00000	0.00000	-0.00515	0.00000	69.56000
0.00000	249.82071	0.00000	0.00000	-0.00515	0.00000	69.57000
0.00000	249.82066	0.00000	0.00000	-0.00516	0.00000	69.58000
0.00000	249.82060	0.00000	0.00000	-0.00516	0.00000	69.59000
0.00000	249.82055	0.00000	0.00000	-0.00516	0.00000	69.60000
0.00000	249.82050	0.00000	0.00000	-0.00516	0.00000	69.61000
0.00000	249.82045	0.00000	0.00000	-0.00516	0.00000	69.62000
0.00000	249.82040	0.00000	0.00000	-0.00516	0.00000	69.63000
0.00000	249.82035	0.00000	0.00000	-0.00516	0.00000	69.64000
0.00000	249.82029	0.00000	0.00000	-0.00516	0.00000	69.65000
0.00000	249.82024	0.00000	0.00000	-0.00516	0.00000	69.66000
0.00000	249.82019	0.00000	0.00000	-0.00516	0.00000	69.67000
0.00000	249.82014	0.00000	0.00000	-0.00516	0.00000	69.68000
0.00000	249.82009	0.00000	0.00000	-0.00516	0.00000	69.69000
0.00000	249.82004	0.00000	0.00000	-0.00516	0.00000	69.70000
0.00000	249.81998	0.00000	0.00000	-0.00516	0.00000	69.71000
0.00000	249.81993	0.00000	0.00000	-0.00517	0.00000	69.72000
0.00000	249.81988	0.00000	0.00000	-0.00517	0.00000	69.73000
0.00000	249.81983	0.00000	0.00000	-0.00517	0.00000	69.74000
0.00000	249.81978	0.00000	0.00000	-0.00517	0.00000	69.75000
0.00000	249.81973	0.00000	0.00000	-0.00517	0.00000	69.76000
0.00000	249.81967	0.00000	0.00000	-0.00517	0.00000	69.77000
0.00000	249.81962	0.00000	0.00000	-0.00517	0.00000	69.78000
0.00000	249.81957	0.00000	0.00000	-0.00517	0.00000	69.79000
0.00000	249.81952	0.00000	0.00000	-0.00517	0.00000	69.80000
0.00000	249.81947	0.00000	0.00000	-0.00517	0.00000	69.81000
0.00000	249.81942	0.00000	0.00000	-0.00517	0.00000	69.82000
0.00000	249.81936	0.00000	0.00000	-0.00517	0.00000	69.83000
0.00000	249.81931	0.00000	0.00000	-0.00517	0.00000	69.84000
0.00000	249.81926	0.00000	0.00000	-0.00518	0.00000	69.85000
0.00000	249.81921	0.00000	0.00000	-0.00518	0.00000	69.86000
0.00000	249.81916	0.00000	0.00000	-0.00518	0.00000	69.87000
0.00000	249.81911	0.00000	0.00000	-0.00518	0.00000	69.88000
0.00000	249.81905	0.00000	0.00000	-0.00518	0.00000	69.89000
0.00000	249.81900	0.00000	0.00000	-0.00518	0.00000	69.90000
0.00000	249.81895	0.00000	0.00000	-0.00518	0.00000	69.91000
0.00000	249.81890	0.00000	0.00000	-0.00518	0.00000	69.92000
0.00000	249.81885	0.00000	0.00000	-0.00518	0.00000	69.93000
0.00000	249.81879	0.00000	0.00000	-0.00518	0.00000	69.94000
0.00000	249.81874	0.00000	0.00000	-0.00518	0.00000	69.95000
0.00000	249.81869	0.00000	0.00000	-0.00518	0.00000	69.96000
0.00000	249.81864	0.00000	0.00000	-0.00518	0.00000	69.97000
0.00000	249.81859	0.00000	0.00000	-0.00518	0.00000	69.98000
0.00000	249.81854	0.00000	0.00000	-0.00519	0.00000	69.99000
0.00000	249.81848	0.00000	0.00000	-0.00519	0.00000	70.00000
0.00000	249.81843	0.00000	0.00000	-0.00519	0.00000	70.01000
0.00000	249.81838	0.00000	0.00000	-0.00519	0.00000	70.02000
0.00000	249.81833	0.00000	0.00000	-0.00519	0.00000	70.03000
0.00000	249.81828	0.00000	0.00000	-0.00519	0.00000	70.04000
0.00000	249.81822	0.00000	0.00000	-0.00519	0.00000	70.05000
0.00000	249.81817	0.00000	0.00000	-0.00519	0.00000	70.06000
0.00000	249.81812	0.00000	0.00000	-0.00519	0.00000	70.07000
0.00000	249.81807	0.00000	0.00000	-0.00519	0.00000	70.08000
0.00000	249.81802	0.00000	0.00000	-0.00519	0.00000	70.09000
0.00000	249.81796	0.00000	0.00000	-0.00519	0.00000	70.10000
0.00000	249.81791	0.00000	0.00000	-0.00519	0.00000	70.11000
0.00000	249.81786	0.00000	0.00000	-0.00520	0.00000	70.12000
0.00000	249.81781	0.00000	0.00000	-0.00520	0.00000	70.13000
0.00000	249.81776	0.00000	0.00000	-0.00520	0.00000	70.14000
0.00000	249.81771	0.00000	0.00000	-0.00520	0.00000	70.15000
0.00000	249.81765	0.00000	0.00000	-0.00520	0.00000	70.16000
0.00000	249.81760	0.00000	0.00000	-0.00520	0.00000	70.17000
0.00000	249.81755	0.00000	0.00000	-0.00520	0.00000	70.18000
0.00000	249.81750	0.00000	0.00000	-0.00520	0.00000	70.19000
0.00000	249.81745	0.00000	0.00000	-0.00520	0.00000	70.20000
0.00000	249.81739	0.00000	0.00000	-0.00520	0.00000	70.21000
0.00000	249.81734	0.00000	0.00000	-0.00520	0.00000	70.22000
0.00000	249.81729	0.00000	0.00000	-0.00520	0.00000	70.23000
0.00000	249.81724	0.00000	0.00000	-0.00520	0.00000	70.24000
0.00000	249.81718	0.00000	0.00000	-0.00520	0.00000	70.25000
0.00000	249.81713	0.00000	0.00000	-0.00521	0.00000	70.26000
0.00000	249.81708	0.00000	0.00000	-0.00521	0.00000	70.27000
0.00000	249.81703	0.00000	0.00000	-0.00521	0.00000	70.28000
0.00000	249.81698	0.00000	0.00000	-0.00521	0.00000	70.29000
0.00000	249.81692	0.00000	0.00000	-0.00521	0.00000	70.30000
0.00000	249.81687	0.00000	0.00000	-0.00521	0.00000	70.31000
0.00000	249.81682	0.00000	0.00000	-0.00521	0.00000	70.32000
0.00000	249.81677	0.00000	0.00000	-0.00521	0.00000	70.33000
0.00000	249.81672	0.00000	0.00000	-0.00521	0.00000	70.34000
0.00000	249.81666	0.00000	0.00000	-0.00521	0.00000	70.35000
0.00000	249.81661	0.00000	0.00000	-0.00521	0.00000	70.36000
0.00000	249.81656	0.00000	0.00000	-0.00521	0.00000	70.37000
0.00000	249.81651	0.00000	0.00000	-0.00521	0.00000	70.38000
0.00000	249.81646	0.00000	0.00000	-0.00522	0.00000	70.39000
0.00000	249.81640	0.00000	0.00000	-0.00522	0.00000	70.40000
0.00000	249.81635	0.00000	0.00000	-0.00522	0.00000	70.41000
0.00000	249.81630	0.00000	0.00000	-0.00522	0.00000	70.42000
0.00000	249.81625	0.00000	0.00000	-0.00522	0.00000	70.43000
0.00000	249.81619	0.00000	0.00000	-0.00522	0.00000	70.44000
0.00000	249.81614	0.00000	0.00000	-0.00522	0.00000	70.45000
0.00000	249.81609	0.00000	0.00000	-0.00522	0.00000	70.46000
0.00000	249.81604	0.00000	0.00000	-0.00522	0.00000	70.47000
0.00000	249.81599	0.00000	0.00000	-0.00522	0.00000	70.48000
0.00000	249.81593	0.00000	0.00000	-0.00522	0.00000	70.49000
0.00000	249.81588	0.00000	0.00000	-0.00522	0.00000	70.50000
0.00000	249.81583	0.00000	0.00000	-0.00522	0.00000	70.51000
0.00000	249.81578	0.00000	0.00000	-0.00522	0.00000	70.52000
0.00000	249.81572	0.00000	0.00000	-0.00523	0.00000	70.53000
0.00000	249.81567	0.00000	0.00000	-0.00523	0.00000	70.54000
0.00000	249.81562	0.00000	0.00000	-0.00523	0.00000	70.55000
0.00000	249.81557	0.00000	0.00000	-0.00523	0.00000	70.56000
0.00000	249.81552	0.00000	0.00000	-0.00523	0.00000	70.57000
0.00000	249.81546	0.00000	0.00000	-0.00523	0.00000	70.58000
0.00000	249.81541	0.00000	0.00000	-0.00523	0.00000	70.59000
0.00000	249.81536	0.00000	0.00000	-0.00523	0.00000	70.60000
0.00000	249.81531	0.00000	0.00000	-0.00523	0.00000	70.61000
0.00000	249.81525	0.00000	0.00000	-0.00523	0.00000	70.62000
0.00000	249.81520	0.00000	0.00000	-0.00523	0.00000	70.63000
0.00000	249.81515	0.00000	0.00000	-0.00523	0.00000	70.64000
0.00000	249.81510	0.00000	0.00000	-0.00523	0.00000	70.65000
0.00000	249.81504	0.00000	0.00000	-0.00524	0.00000	70.66000
0.00000	249.81499	0.00000	0.00000	-0.00524	0.00000	70.67000
0.00000	249.81494	0.00000	0.00000	-0.00524	0.00000	70.68000
0.00000	249.81489	0.00000	0.00000	-0.00524	0.00000	70.69000
0.00000	249.81484	0.00000	0.00000	-0.00524	0.00000	70.70000
0.00000	249.81478	0.00000	0.00000	-0.00524	0.00000	70.71000
0.00000	249.81473	0.00000	0.00000	-0.00524	0.00000	70.72000
0.00000	249.81468	0.00000	0.00000	-0.00524	0.00000	70.73000
0.00000	249.81463	0.00000	0.00000	-0.00524	0.00000	70.74000
0.00000	249.81457	0.00000	0.00000	-0.00524	0.00000	70.75000
0.00000	249.81452	0.00000	0.00000	-0.00524	0.00000	70.76000
0.00000	249.81447	0.00000	0.00000	-0.00524	0.00000	70.77000
0.00000	249.81442	0.00000	0.00000	-0.00524	0.00000	70.78000
0.00000	249.81436	0.00000	0.00000	-0.00524	0.00000	70.79000
0.00000	249.81431	0.00000	0.00000	-0.00525	0.00000	70.80000
0.00000	249.81426	0.00000	0.00000	-0.00525	0.00000	70.81000
0.00000	249.81421	0.00000	0.00000	-0.00525	0.00000	70.82000
0.00000	249.81415	0.00000	0.00000	-0.00525	0.00000	70.83000
0.00000	249.81410	0.00000	0.00000	-0.00525	0.00000	70.84000
0.00000	249.81405	0.00000	0.00000	-0.00525	0.00000	70.85000
0.00000	249.81400	0.00000	0.00000	-0.00525	0.00000	70.86000
0.00000	249.81394	0.00000	0.00000	-0.00525	0.00000	70.87000
0.00000	249.81389	0.00000	0.00000	-0.00525	0.00000	70.88000
0.00000	249.81384	0.00000	0.00000	-0.00525	0.00000	70.89000
0.00000	249.81379	0.00000	0.00000	-0.00525	0.00000	70.90000
0.00000	249.81373	0.00000	0.00000	-0.00525	0.00000	70.91000
0.00000	249.81368	0.00000	0.00000	-0.00525	0.00000	70.92000
0.00000	249.81363	0.00000	0.00000	-0.00526	0.00000	70.93000
0.00000	249.81358	0.00000	0.00000	-0.00526	0.00000	70.94000
0.00000	249.81352	0.00000	0.00000	-0.00526	0.00000	70.95000
0.00000	249.81347	0.00000	0.00000	-0.00526	0.00000	70.96000
0.00000	249.81342	0.00000	0.00000	-0.00526	0.00000	70.97000
0.00000	249.81337	0.00000	0.00000	-0.00526	0.00000	70.98000
0.00000	249.81331	0.00000	0.00000	-0.00526	0.00000	70.99000
0.00000	249.81326	0.00000	0.00000	-0.00526	0.00000	71.00000
0.00000	249.81321	0.00000	0.00000	-0.00526	0.00000	71.01000
0.00000	249.81316	0.00000	0.00000	-0.00526	0.00000	71.02000
0.00000	249.81310	0.00000	0.00000	-0.00526	0.00000	71.03000
0.00000	249.81305	0.00000	0.00000	-0.00526	0.00000	71.04000
0.00000	249.81300	0.00000	0.00000	-0.00526	0.00000	71.05000
0.00000	249.81295	0.00000	0.00000	-0.00526	0.00000	71.06000
0.00000	249.81289	0.00000	0.00000	-0.00527	0.00000	71.07000
0.00000	249.81284	0.00000	0.00000	-0.00527	0.00000	71.08000
0.00000	249.81279	0.00000	0.00000	-0.00527	0.00000	71.09000
0.00000	249.81273	0.00000	0.00000	-0.00527	0.00000	71.10000
0.00000	249.81268	0.00000	0.00000	-0.00527	0.00000	71.11000
0.00000	249.81263	0.00000	0.00000	-0.00527	0.00000	71.12000
0.00000	249.81258	0.00000	0.00000	-0.00527	0.00000	71.13000
0.00000	249.81252	0.00000	0.00000	-0.00527	0.00000	71.14000
0.00000	249.81247	0.00000	0.00000	-0.00527	0.00000	71.15000
0.00000	249.81242	0.00000	0.00000	-0.00527	0.00000	71.16000
0.00000	249.81237	0.00000	0.00000	-0.00527	0.00000	71.17000
0.00000	249.81231	0.00000	0.00000	-0.00527	0.00000	71.18000
0.00000	249.81226	0.00000	0.00000	-0.00527	0.00000	71.19000
0.00000	249.81221	0.00000	0.00000	-0.00528	0.00000	71.20000
0.00000	249.81215	0.00000	0.00000	-0.00528	0.00000	71.21000
0.00000	249.81210	0.00000	0.00000	-0.00528	0.00000	71.22000
0.00000	249.81205	0.00000	0.00000	-0.00528	0.00000	71.23000
0.00000	249.81200	0.00000	0.00000	-0.00528	0.00000	71.24000
0.00000	249.81194	0.00000	0.00000	-0.00528	0.00000	71.25000
0.00000	249.81189	0.00000	0.00000	-0.00528	0.00000	71.26000
0.00000	249.81184	0.00000	0.00000	-0.00528	0.00000	71.27000
0.00000	249.81179	0.00000	0.00000	-0.00528	0.00000	71.28000
0.00000	249.81173	0.00000	0.00000	-0.00528	0.00000	71.29000
0.00000	249.81168	0.00000	0.00000	-0.00528	0.00000	71.30000
0.00000	249.81163	0.00000	0.00000	-0.00528	0.00000	71.31000
0.00000	249.81157	0.00000	0.00000	-0.00528	0.00000	71.32000
0.00000	249.81152	0.00000	0.00000	-0.00528	0.00000	71.33000
0.00000	249.81147	0.00000	0.00000	-0.00529	0.00000	71.34000
0.00000	249.81142	0.00000	0.00000	-0.00529	0.00000	71.35000
0.00000	249.81136	0.00000	0.00000	-0.00529	0.00000	71.36000
0.00000	249.81131	0.00000	0.00000	-0.00529	0.00000	71.37000
0.00000	249.81126	0.00000	0.00000	-0.00529	0.00000	71.38000
0.00000	249.81120	0.00000	0.00000	-0.00529	0.00000	71.39000
0.00000	249.81115	0.00000	0.00000	-0.00529	0.00000	71.40000
0.00000	249.81110	0.00000	0.00000	-0.00529	0.00000	71.41000
0.00000	249.81105	0.00000	0.00000	-0.00529	0.00000	71.42000
0.00000	249.81099	0.00000	0.00000	-0.00529	0.00000	71.43000
0.00000	249.81094	0.00000	0.00000	-0.00529	0.00000	71.44000
0.00000	249.81089	0.00000	0.00000	-0.00529	0.00000	71.45000
0.00000	249.81083	0.00000	0.00000	-0.00529	0.00000	71.46000
0.00000	249.81078	0.00000	0.00000	-0.00530	0.00000	71.47000
0.00000	249.81073	0.00000	0.00000	-0.00530	0.00000	71.48000
0.00000	249.81067	0.00000	0.00000	-0.00530	0.00000	71.49000
0.00000	249.81062	0.00000	0.00000	-0.00530	0.00000	71.50000
0.00000	249.81057	0.00000	0.00000	-0.00530	0.00000	71.51000
0.00000	249.81052	0.00000	0.00000	-0.00530	0.00000	71.52000
0.00000	249.81046	0.00000	0.00000	-0.00530	0.00000	71.53000
0.00000	249.81041	0.00000	0.00000	-0.00530	0.00000	71.54000
0.00000	249.81036	0.00000	0.00000	-0.00530	0.00000	71.55000
0.00000	249.81030	0.00000	0.00000	-0.00530	0.00000	71.56000
0.00000	249.81025	0.00000	0.00000	-0.00530	0.00000	71.57000
0.00000	249.81020	0.00000	0.00000	-0.00530	0.00000	71.58000
0.00000	249.81014	0.00000	0.00000	-0.00530	0.00000	71.59000
0.00000	249.81009	0.00000	0.00000	-0.00530	0.00000	71.60000
0.00000	249.81004	0.00000	0.00000	-0.00531	0.00000	71.61000
0.00000	249.80999	0.00000	0.00000	-0.00531	0.00000	71.62000
0.00000	249.80993	0.00000	0.00000	-0.00531	0.00000	71.63000
0.00000	249.80988	0.00000	0.00000	-0.00531	0.00000	71.64000
0.00000	249.80983	0.00000	0.00000	-0.00531	0.00000	71.65000
0.00000	249.80977	0.00000	0.00000	-0.00531	0.00000	71.66000
0.00000	249.80972	0.00000	0.00000	-0.00531	0.00000	71.67000
0.00000	249.80967	0.00000	0.00000	-0.00531	0.00000	71.68000
0.00000	249.80961	0.00000	0.00000	-0.00531	0.00000	71.69000
0.00000	249.80956	0.00000	0.00000	-0.00531	0.00000	71.70000
0.00000	249.80951	0.00000	0.00000	-0.00531	0.00000	71.71000
0.00000	249.80945	0.00000	0.00000	-0.00531	0.00000	71.72000
0.00000	249.80940	0.00000	0.00000	-0.00531	0.00000	71.73000
0.00000	249.80935	0.00000	0.00000	-0.00532	0.00000	71.74000
0.00000	249.80930	0.00000	0.00000	-0.00532	0.00000	71.75000
0.00000	249.80924	0.00000	0.00000	-0.00532	0.00000	71.76000
0.00000	249.80919	0.00000	0.00000	-0.00532	0.00000	71.77000
0.00000	249.80914	0.00000	0.00000	-0.00532	0.00000	71.78000
0.00000	249.80908	0.00000	0.00000	-0.00532	0.00000	71.79000
0.00000	249.80903	0.00000	0.00000	-0.00532	0.00000	71.80000
0.00000	249.80898	0.00000	0.00000	-0.00532	0.00000	71.81000
0.00000	249.80892	0.00000	0.00000	-0.00532	0.00000	71.82000
0.00000	249.80887	0.00000	0.00000	-0.00532	0.00000	71.83000
0.00000	249.80882	0.00000	0.00000	-0.00532	0.00000	71.84000
0.00000	249.80876	0.00000	0.00000	-0.00532	0.00000	71.85000
0.00000	249.80871	0.00000	0.00000	-0.00532	0.00000	71.86000
0.00000	249.80866	0.00000	0.00000	-0.00532	0.00000	71.87000
0.00000	249.80860	0.00000	0.00000	-0.00533	0.00000	71.88000
0.00000	249.80855	0.00000	0.00000	-0.00533	0.00000	71.89000
0.00000	249.80850	0.00000	0.00000	-0.00533	0.00000	71.90000
0.00000	249.80844	0.00000	0.00000	-0.00533	0.00000	71.91000
0.00000	249.80839	0.00000	0.00000	-0.00533	0.00000	71.92000
0.00000	249.80834	0.00000	0.00000	-0.00533	0.00000	71.93000
0.00000	249.80828	0.00000	0.00000	-0.00533	0.00000	71.94000
0.00000	249.80823	0.00000	0.00000	-0.00533	0.00000	71.95000
0.00000	249.80818	0.00000	0.00000	-0.00533	0.00000	71.96000
0.00000	249.80812	0.00000	0.00000	-0.00533	0.00000	71.97000
0.00000	249.80807	0.00000	0.00000	-0.00533	0.00000	71.98000
0.00000	249.80802	0.00000	0.00000	-0.00533	0.00000	71.99000
0.00000	249.80796	0.00000	0.00000	-0.00533	0.00000	72.00000
0.00000	249.80791	0.00000	0.00000	-0.00534	0.00000	72.01000
0.00000	249.80786	0.00000	0.00000	-0.00534	0.00000	72.02000
0.00000	249.80780	0.00000	0.00000	-0.00534	0.00000	72.03000
0.00000	249.80775	0.00000	0.00000	-0.00534	0.00000	72.04000
0.00000	249.80770	0.00000	0.00000	-0.00534	0.00000	72.05000
0.00000	249.80764	0.00000	0.00000	-0.00534	0.00000	72.06000
0.00000	249.80759	0.00000	0.00000	-0.00534	0.00000	72.07000
0.00000	249.80754	0.00000	0.00000	-0.00534	0.00000	72.08000
0.00000	249.80748	0.00000	0.00000	-0.00534	0.00000	72.09000
0.00000	249.80743	0.00000	0.00000	-0.00534	0.00000	72.10000
0.00000	249.80738	0.00000	0.00000	-0.00534	0.00000	72.11000
0.00000	249.80732	0.00000	0.00000	-0.00534	0.00000	72.12000
0.00000	249.80727	0.00000	0.00000	-0.00534	0.00000	72.13000
0.00000	249.80722	0.00000	0.00000	-0.00534	0.00000	72.14000
0.00000	249.80716	0.00000	0.00000	-0.00535	0.00000	72.15000
0.00000	249.80711	0.00000	0.00000	-0.00535	0.00000	72.16000
0.00000	249.80706	0.00000	0.00000	-0.00535	0.00000	72.17000
0.00000	249.80700	0.00000	0.00000	-0.00535	0.00000	72.18000
0.00000	249.80695	0.00000	0.00000	-0.00535	0.00000	72.19000
0.00000	249.80690	0.00000	0.00000	-0.00535	0.00000	72.20000
0.00000	249.80684	0.00000	0.00000	-0.00535	0.00000	72.21000
0.00000	249.80679	0.00000	0.00000	-0.00535	0.00000	72.22000
0.00000	249.80674	0.00000	0.00000	-0.00535	0.00000	72.23000
0.00000	249.80668	0.00000	0.00000	-0.00535	0.00000	72.24000
0.00000	249.80663	0.00000	0.00000	-0.00535	0.00000	72.25000
0.00000	249.80657	0.00000	0.00000	-0.00535	0.00000	72.26000
0.00000	249.80652	0.00000	0.00000	-0.00535	0.00000	72.27000
0.00000	249.80647	0.00000	0.00000	-0.00536	0.00000	72.28000
0.00000	249.80641	0.00000	0.00000	-0.00536	0.00000	72.29000
0.00000	249.80636	0.00000	0.00000	-0.00536	0.00000	72.30000
0.00000	249.80631	0.00000	0.00000	-0.00536	0.00000	72.31000
0.00000	249.80625	0.00000	0.00000	-0.00536	0.00000	72.32000
0.00000	249.80620	0.00000	0.00000	-0.00536	0.00000	72.33000
0.00000	249.80615	0.00000	0.00000	-0.00536	0.00000	72.34000
0.00000	249.80609	0.00000	0.00000	-0.00536	0.00000	72.35000
0.00000	249.80604	0.00000	0.00000	-0.00536	0.00000	72.36000
0.00000	249.80599	0.00000	0.00000	-0.00536	0.00000	72.37000
0.00000	249.80593	0.00000	0.00000	-0.00536	0.00000	72.38000
0.00000	249.80588	0.00000	0.00000	-0.00536	0.00000	72.39000
0.00000	249.80582	0.00000	0.00000	-0.00536	0.00000	72.40000
0.00000	249.80577	0.00000	0.00000	-0.00536	0.00000	72.41000
0.00000	249.80572	0.00000	0.00000	-0.00537	0.00000	72.42000
0.00000	249.80566	0.00000	0.00000	-0.00537	0.00000	72.43000
0.00000	249.80561	0.00000	0.00000	-0.00537	0.00000	72.44000
0.00000	249.80556	0.00000	0.00000	-0.00537	0.00000	72.45000
0.00000	249.80550	0.00000	0.00000	-0.00537	0.00000	72.46000
0.00000	249.80545	0.00000	0.00000	-0.00537	0.00000	72.47000
0.00000	249.80539	0.00000	0.00000	-0.00537	0.00000	72.48000
0.00000	249.80534	0.00000	0.00000	-0.00537	0.00000	72.49000
0.00000	249.80529	0.00000	0.00000	-0.00537	0.00000	72.50000
0.00000	249.80523	0.00000	0.00000	-0.00537	0.00000	72.51000
0.00000	249.80518	0.00000	0.00000	-0.00537	0.00000	72.52000
0.00000	249.80513	0.00000	0.00000	-0.00537	0.00000	72.53000
0.00000	249.80507	0.00000	0.00000	-0.00537	0.00000	72.54000
0.00000	249.80502	0.00000	0.00000	-0.00538	0.00000	72.55000
0.00000	249.80497	0.00000	0.00000	-0.00538	0.00000	72.56000
0.00000	249.80491	0.00000	0.00000	-0.00538	0.00000	72.57000
0.00000	249.80486	0.00000	0.00000	-0.00538	0.00000	72.58000
0.00000	249.80480	0.00000	0.00000	-0.00538	0.00000	72.59000
0.00000	249.80475	0.00000	0.00000	-0.00538	0.00000	72.60000
0.00000	249.80470	0.00000	0.00000	-0.00538	0.00000	72.61000
0.00000	249.80464	0.00000	0.00000	-0.00538	0.00000	72.62000
0.00000	249.80459	0.00000	0.00000	-0.00538	0.00000	72.63000
0.00000	249.80453	0.00000	0.00000	-0.00538	0.00000	72.64000
0.00000	249.80448	0.00000	0.00000	-0.00538	0.00000	72.65000
0.00000	249.80443	0.00000	0.00000	-0.00538	0.00000	72.66000
0.00000	249.80437	0.00000	0.00000	-0.00538	0.00000	72.67000
0.00000	249.80432	0.00000	0.00000	-0.00538	0.00000	72.68000
0.00000	249.80427	0.00000	0.00000	-0.00539	0.00000	72.69000
0.00000	249.80421	0.00000	0.00000	-0.00539	0.00000	72.70000
0.00000	249.80416	0.00000	0.00000	-0.00539	0.00000	72.71000
0.00000	249.80410	0.00000	0.00000	-0.00539	0.00000	72.72000
0.00000	249.80405	0.00000	0.00000	-0.00539	0.00000	72.73000
0.00000	249.80400	0.00000	0.00000	-0.00539	0.00000	72.74000
0.00000	249.80394	0.00000	0.00000	-0.00539	0.00000	72.75000
0.00000	249.80389	0.00000	0.00000	-0.00539	0.00000	72.76000
0.00000	249.80383	0.00000	0.00000	-0.00539	0.00000	72.77000
0.00000	249.80378	0.00000	0.00000	-0.00539	0.00000	72.78000
0.00000	249.80373	0.00000	0.00000	-0.00539	0.00000	72.79000
0.00000	249.80367	0.00000	0.00000	-0.00539	0.00000	72.80000
0.00000	249.80362	0.00000	0.00000	-0.00539	0.00000	72.81000
0.00000	249.80357	0.00000	0.00000	-0.00540	0.00000	72.82000
0.00000	249.80351	0.00000	0.00000	-0.00540	0.00000	72.83000
0.00000	249.80346	0.00000	0.00000	-0.00540	0.00000	72.84000
0.00000	249.80340	0.00000	0.00000	-0.00540	0.00000	72.85000
0.00000	249.80335	0.00000	0.00000	-0.00540	0.00000	72.86000
0.00000	249.80330	0.00000	0.00000	-0.00540	0.00000	72.87000
0.00000	249.80324	0.00000	0.00000	-0.00540	0.00000	72.88000
0.00000	249.80319	0.00000	0.00000	-0.00540	0.00000	72.89000
0.00000	249.80313	0.00000	0.00000	-0.00540	0.00000	72.90000
0.00000	249.80308	0.00000	0.00000	-0.00540	0.00000	72.91000
0.00000	249.80303	0.00000	0.00000	-0.00540	0.00000	72.92000
0.00000	249.80297	0.00000	0.00000	-0.00540	0.00000	72.93000
0.00000	249.80292	0.00000	0.00000	-0.00540	0.00000	72.94000
0.00000	249.80286	0.00000	0.00000	-0.00540	0.00000	72.95000
0.00000	249.80281	0.00000	0.00000	-0.00541	0.00000	72.96000
0.00000	249.80276	0.00000	0.00000	-0.00541	0.00000	72.97000
0.00000	249.80270	0.00000	0.00000	-0.00541	0.00000	72.98000
0.00000	249.80265	0.00000	0.00000	-0.00541	0.00000	72.99000
0.00000	249.80259	0.00000	0.00000	-0.00541	0.00000	73.00000
0.00000	249.80254	0.00000	0.00000	-0.00541	0.00000	73.01000
0.00000	249.80248	0.00000	0.00000	-0.00541	0.00000	73.02000
0.00000	249.80243	0.00000	0.00000	-0.00541	0.00000	73.03000
0.00000	249.80238	0.00000	0.00000	-0.00541	0.00000	73.04000
0.00000	249.80232	0.00000	0.00000	-0.00541	0.00000	73.05000
0.00000	249.80227	0.00000	0.00000	-0.00541	0.00000	73.06000
0.00000	249.80221	0.00000	0.00000	-0.00541	0.00000	73.07000
0.00000	249.80216	0.00000	0.00000	-0.00541	0.00000	73.08000
0.00000	249.80211	0.00000	0.00000	-0.00542	0.00000	73.09000
0.00000	249.80205	0.00000	0.00000	-0.00542	0.00000	73.10000
0.00000	249.80200	0.00000	0.00000	-0.00542	0.00000	73.11000
0.00000	249.80194	0.00000	0.00000	-0.00542	0.00000	73.12000
0.00000	249.80189	0.00000	0.00000	-0.00542	0.00000	73.13000
0.00000	249.80183	0.00000	0.00000	-0.00542	0.00000	73.14000
0.00000	249.80178	0.00000	0.00000	-0.00542	0.00000	73.15000
0.00000	249.80173	0.00000	0.00000	-0.00542	0.00000	73.16000
0.00000	249.80167	0.00000	0.00000	-0.00542	0.00000	73.17000
0.00000	249.80162	0.00000	0.00000	-0.00542	0.00000	73.18000
0.00000	249.80156	0.00000	0.00000	-0.00542	0.00000	73.19000
0.00000	249.80151	0.00000	0.00000	-0.00542	0.00000	73.20000
0.00000	249.80146	0.00000	0.00000	-0.00542	0.00000	73.21000
0.00000	249.80140	0.00000	0.00000	-0.00542	0.00000	73.22000
0.00000	249.80135	0.00000	0.00000	-0.00543	0.00000	73.23000
0.00000	249.80129	0.00000	0.00000	-0.00543	0.00000	73.24000
0.00000	249.80124	0.00000	0.00000	-0.00543	0.00000	73.25000
0.00000	249.80118	0.00000	0.00000	-0.00543	0.00000	73.26000
0.00000	249.80113	0.00000	0.00000	-0.00543	0.00000	73.27000
0.00000	249.80108	0.00000	0.00000	-0.00543	0.00000	73.28000
0.00000	249.80102	0.00000	0.00000	-0.00543	0.00000	73.29000
0.00000	249.80097	0.00000	0.00000	-0.00543	0.00000	73.30000
0.00000	249.80091	0.00000	0.00000	-0.00543	0.00000	73.31000
0.00000	249.80086	0.00000	0.00000	-0.00543	0.00000	73.32000
0.00000	249.80080	0.00000	0.00000	-0.00543	0.00000	73.33000
0.00000	249.80075	0.00000	0.00000	-0.00543	0.00000	73.34000
0.00000	249.80070	0.00000	0.00000	-0.00543	0.00000	73.35000
0.00000	249.80064	0.00000	0.00000	-0.00544	0.00000	73.36000
